OrderID,CustomerID,OrderDate,ProductID,Discount,Profit,Quantity,ShipDate,ShippingID,Price
AZ-2011-3348631,C151,2020-05-03,P286,0,112,7,2020-05-07,S002,533
AZ-2011-821395,C015,2020-05-04,P287,0,33,2,2020-05-07,S002,99
AZ-2011-821395,C015,2020-05-04,P288,0,27,2,2020-05-07,S002,379
AZ-2011-6843566,C153,2020-05-04,P289,0,11,4,2020-05-08,S001,35
AZ-2011-6843566,C153,2020-05-04,P290,0,3,1,2020-05-08,S001,65
AZ-2011-7976569,C152,2020-05-04,P291,0.1,503,5,2020-05-08,S001,1413
AZ-2011-9958697,C025,2020-05-04,P292,0,4,5,2020-05-09,S001,112
AZ-2011-9958697,C025,2020-05-04,P293,0,10,3,2020-05-09,S001,26
AZ-2011-6807336,C154,2020-05-04,P294,0.1,260,3,2020-05-10,S001,1113
AZ-2011-6807336,C154,2020-05-04,P295,0,4,2,2020-05-10,S001,55
AZ-2011-6807336,C154,2020-05-04,P212,0,14,3,2020-05-10,S001,31.5
AZ-2011-6172786,C155,2020-05-05,P296,0,53,2,2020-05-10,S001,382
AZ-2011-6172786,C155,2020-05-05,P078,0,524,4,2020-05-10,S001,366.6666667
BN-2011-8990099,C078,2020-05-05,P297,0,87,6,2020-05-11,S001,311
BN-2011-8990099,C078,2020-05-05,P149,0,30,4,2020-05-11,S001,107
BN-2011-8990099,C078,2020-05-05,P298,0,31,3,2020-05-11,S001,89
BN-2011-8990099,C078,2020-05-05,P299,0,4,3,2020-05-11,S001,70
BN-2011-8990099,C078,2020-05-05,P300,0,17,2,2020-05-11,S001,56
BN-2011-8990099,C078,2020-05-05,P301,0.1,3,3,2020-05-11,S001,53
AZ-2011-3973701,C156,2020-05-06,P302,0,0,3,2020-05-08,S004,34
AZ-2011-5289752,C157,2020-05-07,P303,0,20,2,2020-05-09,S002,82
AZ-2011-5289752,C157,2020-05-07,P304,0.1,35,2,2020-05-09,S002,224
BN-2011-4790136,C158,2020-05-07,P305,0.5,-48,7,2020-05-12,S002,171
BN-2011-7286308,C160,2020-05-09,P306,0.5,-82,3,2020-05-12,S004,170
BN-2011-827720,C159,2020-05-09,P307,0.5,-8,2,2020-05-14,S001,26
BN-2011-8749099,C163,2020-05-10,P024,0.1,-31,2,2020-05-10,S003,522
BN-2011-8234232,C164,2020-05-10,P044,0.5,-32,3,2020-05-12,S002,87
BN-2011-8234232,C164,2020-05-10,P308,0.5,-17,4,2020-05-12,S002,39
BN-2011-8234232,C164,2020-05-10,P309,0.5,-232,6,2020-05-12,S002,610
AZ-2011-7847155,C162,2020-05-10,P310,0.3,8,3,2020-05-14,S001,92
AZ-2011-7847155,C162,2020-05-10,P086,0,12,8,2020-05-14,S001,224
AZ-2011-2112563,C161,2020-05-10,P311,0,18,3,2020-05-15,S001,51
AZ-2011-2112563,C161,2020-05-10,P312,0.15,70,3,2020-05-15,S001,220
AZ-2011-2112563,C161,2020-05-10,P079,0.15,17,1,2020-05-15,S001,29.66666667
BN-2011-1627157,C013,2020-05-11,P313,0.5,-24,2,2020-05-15,S002,197
BN-2011-1627157,C013,2020-05-11,P314,0.5,-8,2,2020-05-15,S002,56
BN-2011-1627157,C013,2020-05-11,P315,0.5,-2,5,2020-05-15,S002,41
BN-2011-1627157,C013,2020-05-11,P316,0.5,-7,4,2020-05-15,S002,19
BN-2011-1627157,C013,2020-05-11,P317,0.5,-36,4,2020-05-15,S002,40
BN-2011-1627157,C013,2020-05-11,P318,0.5,-140,3,2020-05-15,S002,212
BN-2011-1627157,C013,2020-05-11,P319,0.5,-19,2,2020-05-15,S002,35
BN-2011-7737747,C166,2020-05-12,P320,0.35,-135,2,2020-05-14,S004,627
AZ-2011-6296469,C165,2020-05-12,P321,0.5,-18,4,2020-05-17,S001,53
AZ-2011-6532640,C167,2020-05-13,P125,0,52,2,2020-05-15,S002,109.3333333
AZ-2011-6532640,C167,2020-05-13,P322,0,400,4,2020-05-15,S002,1025
AZ-2011-7005483,C168,2020-05-13,P012,0,36,3,2020-05-17,S001,69.6
AZ-2011-2189408,C169,2020-05-15,P323,0.15,73,3,2020-05-19,S002,194
BN-2011-815729,C170,2020-05-16,P324,0.5,-39,3,2020-05-21,S001,115
AZ-2011-9083887,C171,2020-05-17,P325,0,8,3,2020-05-23,S001,35
AZ-2011-9083887,C171,2020-05-17,P326,0,14,2,2020-05-23,S001,62
AZ-2011-9083887,C171,2020-05-17,P290,0.4,-47,2,2020-05-23,S001,130
AZ-2011-1366554,C172,2020-05-18,P012,0,132,11,2020-05-18,S003,255.2
AZ-2011-1366554,C172,2020-05-18,P327,0,16,5,2020-05-18,S003,94
AZ-2011-7326281,C173,2020-05-18,P178,0.1,-1,3,2020-05-22,S001,57
AZ-2011-3434177,C174,2020-05-18,P328,0,106,6,2020-05-24,S001,1059
AZ-2011-3434177,C174,2020-05-18,P329,0,27,2,2020-05-24,S001,87
AZ-2011-3434177,C174,2020-05-18,P069,0,125,7,2020-05-24,S001,868
BN-2011-5141814,C094,2020-05-18,P330,0.4,-20,3,2020-05-25,S001,43
AZ-2011-6212291,C176,2020-05-19,P331,0,0,4,2020-05-21,S002,139
AZ-2011-309750,C175,2020-05-19,P332,0,59,9,2020-05-23,S001,457
AZ-2011-309750,C175,2020-05-19,P333,0,86,8,2020-05-23,S001,238
AZ-2011-309750,C175,2020-05-19,P334,0,0,1,2020-05-23,S001,15
BN-2011-553410,C177,2020-05-21,P335,0.5,-91,6,2020-05-25,S002,508
BN-2011-553410,C177,2020-05-21,P336,0.5,0,2,2020-05-25,S002,5
BN-2011-553410,C177,2020-05-21,P337,0.5,-8,2,2020-05-25,S002,11
AZ-2011-1474073,C004,2020-05-21,P253,0,1,4,2020-05-27,S001,24.8
AZ-2011-1474073,C004,2020-05-21,P338,0,4,7,2020-05-27,S001,47
BN-2011-5294325,C067,2020-05-25,P160,0,5,1,2020-05-29,S001,24
BN-2011-5294325,C067,2020-05-25,P006,0,14,2,2020-05-29,S001,60
BN-2011-5294325,C067,2020-05-25,P339,0.4,-102,3,2020-05-29,S001,256
BN-2011-5294325,C067,2020-05-25,P340,0,209,6,2020-05-29,S001,698
BN-2011-5294325,C067,2020-05-25,P341,0.4,-371,6,2020-05-29,S001,601
AZ-2011-8742773,C178,2020-05-26,P342,0,1,3,2020-05-28,S004,43
AZ-2011-8973571,C179,2020-05-26,P155,0,15,2,2020-05-30,S001,41.6
AZ-2011-8973571,C179,2020-05-26,P343,0,171,14,2020-05-30,S001,2859
AZ-2011-8973571,C179,2020-05-26,P344,0,6,6,2020-05-30,S001,164
AZ-2011-3247022,C180,2020-05-26,P345,0.1,189,4,2020-06-02,S001,608
AZ-2011-3247022,C180,2020-05-26,P235,0.1,14,8,2020-06-02,S001,176
AZ-2011-3247022,C180,2020-05-26,P346,0.1,4,5,2020-06-02,S001,123
AZ-2011-3247022,C180,2020-05-26,P339,0.1,45,2,2020-06-02,S001,170.6666667
AZ-2011-2598415,C074,2020-05-27,P347,0.1,40,4,2020-05-30,S004,713
AZ-2011-2598415,C074,2020-05-27,P348,0.35,-395,4,2020-05-30,S004,827
AZ-2011-2598415,C074,2020-05-27,P349,0.1,-25,6,2020-05-30,S004,324
AZ-2011-2598415,C074,2020-05-27,P097,0,30,5,2020-05-30,S004,141.6666667
AZ-2011-2598415,C074,2020-05-27,P019,0,14,6,2020-05-30,S004,44
BN-2011-602308,C140,2020-05-27,P350,0.5,-38,11,2020-05-30,S004,46
AZ-2011-4835209,C181,2020-05-27,P351,0,33,6,2020-05-31,S001,100
AZ-2011-5869323,C182,2020-05-28,P352,0,12,2,2020-06-02,S001,54
BN-2011-6162681,C183,2020-05-30,P353,0.35,-754,7,2020-06-02,S004,2229
BN-2011-764592,C184,2020-05-31,P354,0.4,-25,3,2020-06-05,S001,102
BN-2011-764592,C184,2020-05-31,P355,0,5,2,2020-06-05,S001,524
AZ-2011-3515834,C187,2020-06-01,P356,0,7,2,2020-06-04,S004,22
AZ-2011-3846849,C188,2020-06-01,P141,0,210,9,2020-06-04,S002,459
AZ-2011-3846849,C188,2020-06-01,P357,0,185,14,2020-06-04,S002,806
AZ-2011-3846849,C188,2020-06-01,P358,0,58,4,2020-06-04,S002,450
AZ-2011-1723003,C099,2020-06-01,P359,0,36,2,2020-06-05,S001,103
AZ-2011-2820672,C186,2020-06-01,P360,0.15,70,2,2020-06-05,S001,212
AZ-2011-5002447,C173,2020-06-01,P361,0.5,-247,5,2020-06-06,S001,1029
AZ-2011-1655349,C185,2020-06-01,P362,0,26,2,2020-06-06,S001,58
AZ-2011-1655349,C185,2020-06-01,P299,0,8,6,2020-06-06,S001,140
AZ-2011-5002447,C173,2020-06-01,P363,0.5,-10,2,2020-06-06,S001,28
AZ-2011-5002447,C173,2020-06-01,P364,0.5,-6,1,2020-06-06,S001,25
BN-2011-9771202,C071,2020-06-02,P365,0.1,-42,3,2020-06-04,S002,1253
BN-2011-8337636,C191,2020-06-02,P366,0.2,5,5,2020-06-07,S002,101
BN-2011-8337636,C191,2020-06-02,P367,0.5,-105,3,2020-06-07,S002,125
BN-2011-8337636,C191,2020-06-02,P224,0.5,-22,2,2020-06-07,S002,99.6
BN-2011-8337636,C191,2020-06-02,P368,0.5,0,4,2020-06-07,S002,90
AZ-2011-3020021,C190,2020-06-02,P369,0.1,410,4,2020-06-07,S001,2053
AZ-2011-3020021,C190,2020-06-02,P370,0.1,4,3,2020-06-07,S001,57
AZ-2011-1332474,C189,2020-06-02,P371,0.4,-1,2,2020-06-07,S001,56
BN-2011-8337636,C191,2020-06-02,P372,0.5,-357,3,2020-06-07,S002,388
BN-2011-8337636,C191,2020-06-02,P373,0.5,-175,6,2020-06-07,S002,243
AZ-2011-1332474,C189,2020-06-02,P374,0,0,3,2020-06-07,S001,442
BN-2011-4249147,C192,2020-06-03,P375,0.1,-8,2,2020-06-08,S001,122
BN-2011-4249147,C192,2020-06-03,P221,0,89,13,2020-06-08,S001,331.5
BN-2011-7796258,C194,2020-06-04,P372,0.5,-357,3,2020-06-09,S001,388
AZ-2011-6122805,C193,2020-06-04,P065,0,10,4,2020-06-10,S001,112
AZ-2011-7014445,C196,2020-06-06,P349,0,2,1,2020-06-07,S004,54
AZ-2011-7014445,C196,2020-06-06,P071,0,8,2,2020-06-07,S004,44
AZ-2011-8121091,C197,2020-06-06,P376,0,5,1,2020-06-08,S002,14
AZ-2011-8223268,C198,2020-06-06,P278,0,80,6,2020-06-09,S004,322
AZ-2011-2948812,C195,2020-06-06,P298,0,83,8,2020-06-09,S004,237.3333333
AZ-2011-2948812,C195,2020-06-06,P325,0,25,9,2020-06-09,S004,105
AZ-2011-2948812,C195,2020-06-06,P249,0,27,3,2020-06-09,S004,58.5
AZ-2011-2948812,C195,2020-06-06,P377,0.1,9,3,2020-06-09,S004,29
AZ-2011-2948812,C195,2020-06-06,P331,0,0,3,2020-06-09,S004,104.25
AZ-2011-2948812,C195,2020-06-06,P378,0.15,129,4,2020-06-09,S004,578
AZ-2011-2179552,C199,2020-06-06,P379,0.1,323,3,2020-06-10,S001,1266
BN-2011-9297999,C201,2020-06-06,P380,0.5,-8,2,2020-06-10,S001,135
AZ-2011-9876342,C200,2020-06-06,P381,0,26,7,2020-06-13,S001,238
BN-2011-28993,C209,2020-06-07,P345,0,192,3,2020-06-08,S004,456
BN-2011-28993,C209,2020-06-07,P382,0.3,-37,4,2020-06-08,S004,144
BN-2011-28993,C209,2020-06-07,P383,0,58,4,2020-06-08,S004,118
AZ-2011-3308302,C205,2020-06-07,P126,0.1,4,3,2020-06-09,S002,87
AZ-2011-3308302,C205,2020-06-07,P205,0,12,8,2020-06-09,S002,152
AZ-2011-3308302,C205,2020-06-07,P384,0.15,60,4,2020-06-09,S002,222
AZ-2011-981373,C203,2020-06-07,P147,0.1,44,1,2020-06-11,S001,141
AZ-2011-981373,C203,2020-06-07,P385,0,15,4,2020-06-11,S001,92
AZ-2011-7200468,C202,2020-06-07,P048,0.1,53,5,2020-06-11,S001,666
AZ-2011-2118516,C206,2020-06-07,P386,0,36,3,2020-06-11,S001,85
AZ-2011-2118516,C206,2020-06-07,P387,0,45,3,2020-06-11,S001,145
AZ-2011-2118516,C206,2020-06-07,P388,0,22,2,2020-06-11,S001,53
AZ-2011-4872140,C204,2020-06-07,P389,0,3,3,2020-06-12,S001,39
AZ-2011-4599404,C207,2020-06-07,P390,0,7,5,2020-06-12,S001,146
BN-2011-4708578,C208,2020-06-07,P191,0,9,3,2020-06-13,S001,151
BN-2011-4708578,C208,2020-06-07,P391,0.4,-110,2,2020-06-13,S001,165
BN-2011-4708578,C208,2020-06-07,P392,0,14,5,2020-06-13,S001,713
AZ-2011-1240916,C210,2020-06-08,P393,0,44,2,2020-06-11,S004,152
AZ-2011-1240916,C210,2020-06-08,P139,0,316,12,2020-06-11,S004,480
AZ-2011-2143841,C033,2020-06-08,P394,0.1,48,3,2020-06-12,S001,289
AZ-2011-2143841,C033,2020-06-08,P047,0.1,2,2,2020-06-12,S001,12
AZ-2011-2143841,C033,2020-06-08,P395,0.1,22,5,2020-06-12,S001,56
AZ-2011-2143841,C033,2020-06-08,P363,0.1,6,1,2020-06-12,S001,14
AZ-2011-2875746,C198,2020-06-08,P396,0,35,5,2020-06-12,S001,79
AZ-2011-2143841,C033,2020-06-08,P397,0.1,-13,3,2020-06-12,S001,113
AZ-2011-2143841,C033,2020-06-08,P398,0.1,0,3,2020-06-12,S001,860
AZ-2011-1584049,C211,2020-06-08,P399,0.2,-15,2,2020-06-13,S001,147
AZ-2011-1584049,C211,2020-06-08,P400,0,114,2,2020-06-13,S001,336
AZ-2011-1584049,C211,2020-06-08,P401,0.1,8,1,2020-06-13,S001,59
AZ-2011-5917724,C213,2020-06-09,P166,0.1,227,1,2020-06-09,S003,511.6666667
AZ-2011-5917724,C213,2020-06-09,P232,0.1,1,3,2020-06-09,S003,80
BN-2011-8607391,C216,2020-06-09,P237,0.15,-31,3,2020-06-10,S004,785
AZ-2011-1116129,C214,2020-06-09,P402,0,6,3,2020-06-11,S002,32
BN-2011-2203231,C215,2020-06-09,P403,0.6,-38,2,2020-06-12,S002,44
AZ-2011-8788804,C212,2020-06-09,P107,0,8,2,2020-06-14,S001,38
AZ-2011-8788804,C212,2020-06-09,P308,0,60,11,2020-06-14,S001,107.25
AZ-2011-1174243,C155,2020-06-10,P404,0.1,156,4,2020-06-13,S004,541
BN-2011-1694636,C217,2020-06-10,P405,0.1,-28,3,2020-06-13,S004,838
BN-2011-4315830,C218,2020-06-10,P244,0,2,4,2020-06-16,S001,48
BN-2011-4315830,C218,2020-06-10,P406,0,5,3,2020-06-16,S001,45
BN-2011-4315830,C218,2020-06-10,P150,0,29,3,2020-06-16,S001,58
BN-2011-4315830,C218,2020-06-10,P200,0.4,-114,4,2020-06-16,S001,734.6666667
AZ-2011-8128618,C220,2020-06-11,P068,0,6,3,2020-06-11,S003,18
AZ-2011-4087409,C219,2020-06-11,P011,0,391,5,2020-06-14,S004,822.5
AZ-2011-8824972,C223,2020-06-13,P152,0,26,12,2020-06-16,S004,200.5714286
AZ-2011-8824972,C223,2020-06-13,P203,0,0,3,2020-06-16,S004,29.25
AZ-2011-9119536,C224,2020-06-13,P407,0,55,4,2020-06-17,S001,112
AZ-2011-9119536,C224,2020-06-13,P010,0.4,-48,2,2020-06-17,S001,358
AZ-2011-9350558,C221,2020-06-13,P408,0.1,165,4,2020-06-18,S001,438
AZ-2011-9350558,C221,2020-06-13,P409,0.1,56,2,2020-06-18,S001,264
AZ-2011-555801,C222,2020-06-13,P410,0,18,3,2020-06-18,S002,48
AZ-2011-555801,C222,2020-06-13,P411,0,51,9,2020-06-18,S002,271
AZ-2011-6646927,C125,2020-06-14,P016,0,39,4,2020-06-18,S002,220
AZ-2011-6646927,C125,2020-06-14,P044,0,8,2,2020-06-18,S002,58
AZ-2011-6646927,C125,2020-06-14,P109,0.1,6,4,2020-06-18,S002,36
AZ-2011-1335871,C001,2020-06-14,P101,0.1,24,2,2020-06-18,S001,107.5
AZ-2011-4229445,C225,2020-06-14,P412,0,273,1,2020-06-18,S001,636
AZ-2011-5228035,C226,2020-06-15,P413,0,7,3,2020-06-17,S004,36
AZ-2011-96343,C227,2020-06-15,P232,0.5,-12,1,2020-06-17,S004,26.66666667
AZ-2011-96343,C227,2020-06-15,P414,0.5,-74,3,2020-06-17,S004,82
AZ-2011-96343,C227,2020-06-15,P415,0.5,-177,6,2020-06-17,S004,739
BN-2011-7723992,C131,2020-06-15,P416,0.15,-61,3,2020-06-21,S001,348
AZ-2011-6268545,C229,2020-06-16,P417,0,34,2,2020-06-17,S004,561
AZ-2011-6268545,C229,2020-06-16,P418,0,40,2,2020-06-17,S004,249
AZ-2011-7695869,C230,2020-06-16,P085,0.1,10,2,2020-06-18,S002,99.33333333
AZ-2011-1253407,C228,2020-06-16,P052,0.5,-78,3,2020-06-19,S004,69
BN-2011-5228628,C231,2020-06-16,P138,0.3,-22,2,2020-06-20,S002,177.6666667
AZ-2011-310635,C207,2020-06-16,P419,0,26,2,2020-06-20,S001,63
AZ-2011-310635,C207,2020-06-16,P420,0,266,5,2020-06-20,S001,605
AZ-2011-6819869,C233,2020-06-17,P421,0,36,3,2020-06-19,S004,90
BN-2011-8274717,C235,2020-06-17,P422,0.3,-8,3,2020-06-20,S004,106
BN-2011-3154402,C236,2020-06-17,P423,0.5,-143,3,2020-06-21,S001,714
BN-2011-3154402,C236,2020-06-17,P254,0.5,-15,2,2020-06-21,S001,48
AZ-2011-8734686,C232,2020-06-17,P424,0,25,5,2020-06-22,S001,206
BN-2011-2650591,C234,2020-06-17,P425,0,42,8,2020-06-24,S001,210
BN-2011-2650591,C234,2020-06-17,P426,0.15,-25,2,2020-06-24,S001,524
BN-2011-5897988,C225,2020-06-18,P427,0,653,5,2020-06-20,S002,1814
BN-2011-5897988,C225,2020-06-18,P428,0.1,0,2,2020-06-20,S002,29
BN-2011-5897988,C225,2020-06-18,P418,0,60,3,2020-06-20,S002,373.5
BN-2011-5897988,C225,2020-06-18,P075,0.1,102,2,2020-06-20,S002,146
AZ-2011-8968615,C150,2020-06-18,P335,0,139,2,2020-06-22,S001,169.3333333
AZ-2011-9703855,C237,2020-06-18,P429,0.1,62,5,2020-06-25,S001,278
AZ-2011-9703855,C237,2020-06-18,P430,0.1,-37,9,2020-06-25,S001,411
AZ-2011-9528187,C239,2020-06-20,P431,0,16,11,2020-06-24,S001,119
AZ-2011-9747557,C238,2020-06-20,P432,0,8,2,2020-06-24,S001,17
BN-2011-2779245,C240,2020-06-20,P433,0.15,-25,6,2020-06-24,S001,347
AZ-2011-9528187,C239,2020-06-20,P434,0,23,1,2020-06-24,S001,73
AZ-2011-9777525,C241,2020-06-21,P100,0,7,3,2020-06-27,S001,15.6
AZ-2011-9777525,C241,2020-06-21,P435,0,8,4,2020-06-27,S001,405
BN-2011-9883465,C245,2020-06-22,P165,0.5,-52,9,2020-06-24,S002,289.5
AZ-2011-9153342,C242,2020-06-22,P278,0,80,6,2020-06-25,S002,322
AZ-2011-9153342,C242,2020-06-22,P436,0,24,8,2020-06-25,S002,112
AZ-2011-9153342,C242,2020-06-22,P437,0,1,2,2020-06-25,S002,31
AZ-2011-4946550,C033,2020-06-22,P438,0,79,4,2020-06-25,S004,197
AZ-2011-4946550,C033,2020-06-22,P439,0,7,1,2020-06-25,S004,14
AZ-2011-9153342,C242,2020-06-22,P440,0,87,4,2020-06-25,S002,672
AZ-2011-7162549,C243,2020-06-22,P441,0.1,197,6,2020-06-26,S001,808
AZ-2011-7543304,C244,2020-06-22,P408,0.1,83,2,2020-06-26,S001,219
AZ-2011-7543304,C244,2020-06-22,P442,0.1,59,4,2020-06-26,S001,535
AZ-2011-7543304,C244,2020-06-22,P158,0.1,146,7,2020-06-26,S001,259
AZ-2011-7162549,C243,2020-06-22,P333,0,96,9,2020-06-26,S001,267.75
AZ-2011-7162549,C243,2020-06-22,P443,0,13,1,2020-06-26,S001,31
AZ-2011-7543304,C244,2020-06-22,P444,0.1,51,3,2020-06-26,S001,229
AZ-2011-7543304,C244,2020-06-22,P445,0,11,2,2020-06-26,S001,30
AZ-2011-7543304,C244,2020-06-22,P446,0,14,1,2020-06-26,S001,27
AZ-2011-7543304,C244,2020-06-22,P141,0.1,123,7,2020-06-26,S001,357
AZ-2011-7162549,C243,2020-06-22,P168,0,293,4,2020-06-26,S001,880
AZ-2011-7543304,C244,2020-06-22,P447,0,141,4,2020-06-26,S001,354
AZ-2011-209146,C241,2020-06-22,P448,0,49,3,2020-06-27,S001,152
AZ-2011-9194903,C170,2020-06-24,P161,0,5,3,2020-06-28,S001,125.25
AZ-2011-8847796,C246,2020-06-24,P272,0,55,7,2020-06-28,S001,173.6
AZ-2011-8847796,C246,2020-06-24,P449,0,21,6,2020-06-28,S001,46
BN-2011-3243410,C247,2020-06-24,P450,0.5,-90,2,2020-06-29,S001,205
BN-2011-151204,C127,2020-06-24,P317,0.1,-3,3,2020-06-30,S001,30
BN-2011-7016974,C248,2020-06-25,P451,0.5,-17,3,2020-07-01,S001,18
AZ-2011-4442288,C251,2020-06-27,P452,0,50,7,2020-06-28,S003,122
AZ-2011-635398,C211,2020-06-27,P453,0,13,2,2020-06-29,S002,50
AZ-2011-177100,C250,2020-06-27,P454,0,132,2,2020-07-01,S001,527
AZ-2011-2884922,C041,2020-06-27,P455,0,2,2,2020-07-02,S001,17
AZ-2011-3901505,C097,2020-06-27,P298,0,31,3,2020-07-02,S001,89
AZ-2011-3921026,C248,2020-06-27,P456,0,56,1,2020-07-02,S001,113
AZ-2011-3921026,C248,2020-06-27,P457,0.15,-64,2,2020-07-02,S001,455
AZ-2011-2627856,C249,2020-06-27,P212,0,18,4,2020-07-03,S001,42
BN-2011-3143758,C252,2020-06-27,P371,0.4,-1,2,2020-07-03,S001,56
BN-2011-3143758,C252,2020-06-27,P458,0.4,-96,5,2020-07-03,S001,520
AZ-2011-5082038,C244,2020-06-28,P035,0,35,7,2020-07-01,S004,238
BN-2011-1481332,C150,2020-06-28,P459,0.4,-9,2,2020-07-02,S001,19
BN-2011-1481332,C150,2020-06-28,P460,0.1,19,7,2020-07-02,S001,44
AZ-2011-5827692,C255,2020-06-28,P291,0,6,2,2020-07-02,S001,565.2
AZ-2011-6447932,C254,2020-06-28,P461,0,35,2,2020-07-03,S001,247
AZ-2011-1260928,C256,2020-06-28,P356,0,10,3,2020-07-04,S001,33
AZ-2011-7652463,C253,2020-06-28,P462,0.2,140,4,2020-07-05,S001,401
AZ-2011-7652463,C253,2020-06-28,P463,0.2,99,2,2020-07-05,S001,663
AZ-2011-7652463,C253,2020-06-28,P464,0.1,3,2,2020-07-05,S001,37
AZ-2011-7652463,C253,2020-06-28,P465,0.1,122,5,2020-07-05,S001,323
AZ-2011-2389500,C257,2020-06-29,P466,0,144,12,2020-07-03,S001,554
BN-2011-8231931,C258,2020-06-29,P467,0.1,-4,5,2020-07-06,S001,87
AZ-2011-1722024,C109,2020-07-01,P468,0,14,2,2020-07-03,S004,34
BN-2011-9985747,C259,2020-07-02,P469,0.5,-22,3,2020-07-03,S004,35
AZ-2011-9520720,C261,2020-07-06,P470,0,41,2,2020-07-06,S003,108
AZ-2011-1773848,C260,2020-07-06,P471,0.1,31,5,2020-07-10,S001,76
AZ-2011-8945919,C038,2020-07-06,P329,0,54,4,2020-07-13,S001,174
AZ-2011-8945919,C038,2020-07-06,P472,0.15,199,7,2020-07-13,S001,994
AZ-2011-5663696,C262,2020-07-07,P473,0,138,8,2020-07-12,S001,690
AZ-2011-5663696,C262,2020-07-07,P474,0,55,4,2020-07-12,S001,547
AZ-2011-6053355,C263,2020-07-08,P027,0,30,5,2020-07-12,S002,125
AZ-2011-8727445,C264,2020-07-08,P445,0,22,4,2020-07-14,S001,60
AZ-2011-8727445,C264,2020-07-08,P475,0,24,9,2020-07-14,S001,116
AZ-2011-8727445,C264,2020-07-08,P231,0.1,23,1,2020-07-14,S001,51.625
AZ-2011-8727445,C264,2020-07-08,P476,0,105,3,2020-07-14,S001,250
AZ-2011-800016,C162,2020-07-09,P129,0,30,2,2020-07-13,S001,103
AZ-2011-800016,C162,2020-07-09,P477,0,412,2,2020-07-13,S001,1057
AZ-2011-6011646,C237,2020-07-09,P153,0,24,2,2020-07-13,S001,64.66666667
AZ-2011-597829,C265,2020-07-11,P478,0.1,6,5,2020-07-15,S001,140
AZ-2011-7412293,C211,2020-07-12,P479,0,8,2,2020-07-14,S002,63
AZ-2011-7412293,C211,2020-07-12,P480,0,66,5,2020-07-14,S002,415
BN-2011-2207137,C110,2020-07-12,P171,0.5,-4,4,2020-07-16,S001,44
BN-2011-2207137,C110,2020-07-12,P481,0.5,-47,7,2020-07-16,S001,61
AZ-2011-5420037,C039,2020-07-12,P097,0,12,2,2020-07-17,S001,56.66666667
AZ-2011-7586957,C266,2020-07-12,P346,0,25,7,2020-07-18,S001,172.2
AZ-2011-7586957,C266,2020-07-12,P482,0,10,2,2020-07-18,S001,81
AZ-2011-2201547,C267,2020-07-13,P483,0,14,7,2020-07-18,S001,94
AZ-2011-2201547,C267,2020-07-13,P484,0,0,4,2020-07-18,S001,194
BN-2011-6142692,C257,2020-07-14,P485,0.1,-96,4,2020-07-15,S004,956
BN-2011-6142692,C257,2020-07-14,P486,0.1,-8,6,2020-07-15,S004,738
AZ-2011-9195433,C268,2020-07-14,P185,0,24,8,2020-07-20,S001,352
AZ-2011-9806635,C269,2020-07-16,P487,0,10,4,2020-07-19,S002,29
AZ-2011-9806635,C269,2020-07-16,P355,0,5,2,2020-07-19,S002,524
AZ-2011-1693949,C271,2020-07-18,P488,0,36,4,2020-07-23,S001,1207
AZ-2011-4743912,C270,2020-07-18,P489,0.1,55,3,2020-07-24,S001,332
AZ-2011-7849219,C272,2020-07-20,P490,0,52,4,2020-07-20,S003,178
AZ-2011-7849219,C272,2020-07-20,P491,0,60,3,2020-07-20,S003,123
BN-2011-2343184,C273,2020-07-20,P492,0.3,-23,3,2020-07-22,S002,106
BN-2011-2343184,C273,2020-07-20,P396,0,35,5,2020-07-22,S002,79
BN-2011-2343184,C273,2020-07-20,P493,0,10,2,2020-07-22,S002,34
BN-2011-2343184,C273,2020-07-20,P222,0,5,1,2020-07-22,S002,10.66666667
BN-2011-2343184,C273,2020-07-20,P162,0,57,2,2020-07-22,S002,273
BN-2011-5006178,C133,2020-07-21,P494,0.6,-88,5,2020-07-25,S002,90
BN-2011-5006178,C133,2020-07-21,P495,0.5,-34,2,2020-07-25,S002,52
BN-2011-5006178,C133,2020-07-21,P040,0.5,-54,5,2020-07-25,S002,130
AZ-2011-3252710,C274,2020-07-22,P496,0,1,3,2020-07-24,S002,12
AZ-2011-3252710,C274,2020-07-22,P497,0,332,4,2020-07-24,S002,1508
BN-2011-9020794,C275,2020-07-24,P498,0.5,-33,5,2020-07-26,S004,40
BN-2011-9020794,C275,2020-07-24,P499,0.5,-5,1,2020-07-26,S004,23
AZ-2011-9278870,C276,2020-07-26,P452,0,7,1,2020-07-30,S001,17.42857143
AZ-2011-9278870,C276,2020-07-26,P500,0,41,3,2020-07-30,S001,136
AZ-2011-9278870,C276,2020-07-26,P109,0.1,5,3,2020-07-30,S001,27
BN-2011-1490641,C279,2020-07-27,P193,0.4,-69,2,2020-07-29,S004,246
BN-2011-326585,C179,2020-07-27,P302,0,2,2,2020-07-30,S002,22.66666667
BN-2011-326585,C179,2020-07-27,P501,0.4,-75,12,2020-07-30,S002,451
AZ-2011-2831492,C277,2020-07-27,P502,0,11,6,2020-07-31,S002,43
AZ-2011-3976238,C278,2020-07-27,P412,0.15,534,3,2020-07-31,S001,1908
AZ-2011-9510405,C128,2020-07-27,P273,0,4,2,2020-08-01,S001,10
